"","id","season","k","fl","year","cave","date","av_mid_dat","days","day_index","id_chr","id_ori","year_ori","cave_ori","first","s2","cave_season","cs_index","cave_k_season","cave_k","temp"
"179",66,"june",8,108,5,3,2016-06-06,2016-06-16,-10,"1","052873","052873",2016,"C11",4,2,"3_2","66_3_8","3_8_2","3,8",3.604125
"180",67,"june",4,109,3,9,2014-06-29,2014-06-16,13,"1","052874","052874",2014,"C2",4,2,"9_2","67_9_4","9_4_2","9,4",NA
"181",67,"august",5,110,3,9,2014-08-18,2014-08-21,-3,"1","052874","052874",2014,"C2",4,1,"9_1","67_9_5","9_5_1","9,5",NA
"182",67,"june",6,108,4,9,2015-06-09,2015-06-16,-7,"1","052874","052874",2015,"C2",4,2,"9_2","67_9_6","9_6_2","9,6",4.8825
"183",68,"june",4,126,3,1,2014-06-29,2014-06-16,13,"1","052877","052877",2014,"C1",4,2,"1_2","68_1_4","1_4_2","1,4",3.89
"184",69,"august",5,85,3,2,2014-08-18,2014-08-21,-3,"1","052889","052889",2014,"C10",5,1,"2_1","69_2_5","2_5_1","2,5",5.32125
"185",70,"august",5,105,3,3,2014-08-18,2014-08-21,-3,"1","052891","052891",2014,"C11",5,1,"3_1","70_3_5","3_5_1","3,5",7.20425
"186",70,"june",6,105,4,3,2015-06-09,2015-06-16,-7,"1","052891","052891",2015,"C11",5,2,"3_2","70_3_6","3_6_2","3,6",4.024
"187",70,"august",7,107,4,3,2015-08-18,2015-08-21,-3,"1","052891","052891",2015,"C11",5,1,"3_1","70_3_7","3_7_1","3,7",NA
"188",71,"august",5,78,3,2,2014-08-18,2014-08-21,-3,"1","052895","052895",2014,"C10",5,1,"2_1","71_2_5","2_5_1","2,5",5.32125
"189",71,"june",6,83,4,2,2015-06-09,2015-06-16,-7,"1","052895","052895",2015,"C10",5,2,"2_2","71_2_6","2_6_2","2,6",NA
"190",71,"august",7,88,4,2,2015-08-25,2015-08-21,4,"1","052895","052895",2015,"C10",5,1,"2_1","71_2_7","2_7_1","2,7",5.115
"191",71,"june",8,93,5,2,2016-06-07,2016-06-16,-9,"1","052895","052895",2016,"C10",5,2,"2_2","71_2_8","2_8_2","2,8",4.337
"192",72,"august",5,117,3,3,2014-08-18,2014-08-21,-3,"1","052899","052899",2014,"C11",5,1,"3_1","72_3_5","3_5_1","3,5",7.20425
"193",73,"august",5,66,3,20,2014-08-19,2014-08-21,-2,"1","052900","052900",2014,"C7",5,1,"20_1","73_20_5","20_5_1","20,5",NA
"194",73,"june",6,75,4,15,2015-06-10,2015-06-16,-6,"1","052900","052900",2015,"C25",5,2,"15_2","73_15_6","15_6_2","15,6",5.6805
"195",73,"august",7,82,4,15,2015-08-26,2015-08-21,5,"1","052900","052900",2015,"C25",5,1,"15_1","73_15_7","15_7_1","15,7",6.17
"196",73,"august",9,90,5,15,2016-08-24,2016-08-21,3,"1","052900","052900",2016,"C25",5,1,"15_1","73_15_9","15_9_1","15,9",6.495
"197",74,"august",9,95,5,15,2016-08-17,2016-08-21,-4,"1","052901","052901",2016,"C25",9,1,"15_1","74_15_9","15_9_1","15,9",6.495
"198",75,"june",4,60,3,18,2014-06-11,2014-06-16,-5,"1","052905","052905",2014,"C5",4,2,"18_2","75_18_4","18_4_2","18,4",4.7275
"199",75,"august",5,70,3,18,2014-08-18,2014-08-21,-3,"1","052905","052905",2014,"C5",4,1,"18_1","75_18_5","18_5_1","18,5",NA
"200",75,"june",6,75,4,18,2015-06-09,2015-06-16,-7,"1","052905","052905",2015,"C5",4,2,"18_2","75_18_6","18_6_2","18,6",4.623
"201",75,"august",7,84,4,18,2015-08-18,2015-08-21,-3,"1","052905","052905",2015,"C5",4,1,"18_1","75_18_7","18_7_1","18,7",5.71
"202",76,"august",5,116,3,9,2014-08-18,2014-08-21,-3,"1","052906","052906",2014,"C2",5,1,"9_1","76_9_5","9_5_1","9,5",NA
"203",76,"june",6,114,4,9,2015-06-09,2015-06-16,-7,"1","052906","052906",2015,"C2",5,2,"9_2","76_9_6","9_6_2","9,6",4.8825
"204",77,"august",5,127,3,20,2014-08-19,2014-08-21,-2,"1","052910","052910",2014,"C7",5,1,"20_1","77_20_5","20_5_1","20,5",NA
"205",77,"june",6,126,4,15,2015-06-10,2015-06-16,-6,"1","052910","052910",2015,"C25",5,2,"15_2","77_15_6","15_6_2","15,6",5.6805
"206",77,"august",7,128,4,20,2015-08-26,2015-08-21,5,"1","052910","052910",2015,"C7",5,1,"20_1","77_20_7","20_7_1","20,7",5.37275
"207",78,"august",5,114,3,1,2014-08-18,2014-08-21,-3,"1","052912","052912",2014,"C1",5,1,"1_1","78_1_5","1_5_1","1,5",5.552
"208",79,"august",11,134,6,2,2017-08-22,2017-08-21,1,"1","052918","052918",2017,"C10",5,1,"2_1","79_2_11","2_11_1","2,11",5.62925
"209",79,"august",5,113,3,2,2014-08-18,2014-08-21,-3,"1","052918","052918",2014,"C10",5,1,"2_1","79_2_5","2_5_1","2,5",5.32125
"210",79,"june",8,117,5,2,2016-06-07,2016-06-16,-9,"1","052918","052918",2016,"C10",5,2,"2_2","79_2_8","2_8_2","2,8",4.337
"211",79,"august",9,120,5,2,2016-08-22,2016-08-21,1,"1","052918","052918",2016,"C10",5,1,"2_1","79_2_9","2_9_1","2,9",5.501
"212",80,"august",5,76,3,18,2014-08-18,2014-08-21,-3,"1","052923","052923",2014,"C5",5,1,"18_1","80_18_5","18_5_1","18,5",NA
"213",80,"august",9,101,5,18,2016-08-16,2016-08-21,-5,"1","052923","052923",2016,"C5",5,1,"18_1","80_18_9","18_9_1","18,9",6.6975
"214",81,"june",8,48,5,3,2016-06-06,2016-06-16,-10,"1","052928","052928",2016,"C11",8,2,"3_2","81_3_8","3_8_2","3,8",3.604125
"215",82,"august",5,120,3,20,2014-08-19,2014-08-21,-2,"1","052929","052929",2014,"C7",5,1,"20_1","82_20_5","20_5_1","20,5",NA
"216",83,"august",11,104,6,20,2017-08-16,2017-08-21,-5,"1","052947","052947",2017,"C7",5,1,"20_1","83_20_11","20_11_1","20,11",5.935
"217",83,"august",11,104,6,20,2017-08-23,2017-08-21,2,"2","052947","052947",2017,"C7",5,1,"20_1","83_20_11","20_11_1","20,11",5.935
"218",83,"june",12,104,7,20,2018-06-20,2018-06-16,4,"1","052947","052947",2018,"C7",5,2,"20_2","83_20_12","20_12_2","20,12",NA
"219",83,"august",5,93,3,20,2014-08-19,2014-08-21,-2,"1","052947","052947",2014,"C7",5,1,"20_1","83_20_5","20_5_1","20,5",NA
"220",83,"june",8,95,5,20,2016-06-07,2016-06-16,-9,"1","052947","052947",2016,"C7",5,2,"20_2","83_20_8","20_8_2","20,8",3.9975
"221",84,"august",5,120,3,18,2014-08-18,2014-08-21,-3,"1","052950","052950",2014,"C5",5,1,"18_1","84_18_5","18_5_1","18,5",NA
"222",85,"june",12,123,7,3,2018-06-19,2018-06-16,3,"1","052961","052961",2018,"C11",7,2,"3_2","85_3_12","3_12_2","3,12",3.578
"223",85,"august",13,125,7,3,2018-08-21,2018-08-21,0,"1","052961","052961",2018,"C11",7,1,"3_1","85_3_13","3_13_1","3,13",7.003
"224",85,"june",14,130,8,3,2019-06-04,2019-06-16,-12,"1","052961","052961",2019,"C11",7,2,"3_2","85_3_14","3_14_2","3,14",2.1415
"225",85,"august",15,134,8,3,2019-08-20,2019-08-21,-1,"1","052961","052961",2019,"C11",7,1,"3_1","85_3_15","3_15_1","3,15",8.829
"226",85,"august",7,85,4,3,2015-08-18,2015-08-21,-3,"1","052961","052961",2015,"C11",7,1,"3_1","85_3_7","3_7_1","3,7",NA
"227",85,"august",9,102,5,3,2016-08-16,2016-08-21,-5,"1","052961","052961",2016,"C11",7,1,"3_1","85_3_9","3_9_1","3,9",7.4055
"228",85,"august",9,101,5,3,2016-08-22,2016-08-21,1,"2","052961","052961",2016,"C11",7,1,"3_1","85_3_9","3_9_1","3,9",7.4055
"229",86,"june",4,96,3,17,2014-07-02,2014-06-16,16,"1","053163","053163",2014,"C27",4,2,"17_2","86_17_4","17_4_2","17,4",NA
"230",86,"august",5,105,3,17,2014-08-21,2014-08-21,0,"1","053163","053163",2014,"C27",4,1,"17_1","86_17_5","17_5_1","17,5",NA
"231",86,"june",6,114,4,17,2015-06-12,2015-06-16,-4,"1","053163","053163",2015,"C27",4,2,"17_2","86_17_6","17_6_2","17,6",NA
"232",86,"august",7,122,4,17,2015-08-21,2015-08-21,0,"1","053163","053163",2015,"C27",4,1,"17_1","86_17_7","17_7_1","17,7",NA
"233",86,"june",8,126,5,17,2016-06-10,2016-06-16,-6,"1","053163","053163",2016,"C27",4,2,"17_2","86_17_8","17_8_2","17,8",5.3475
"234",87,"june",2,50,2,4,2013-06-25,2013-06-16,9,"1","053165","053165",2013,"C12",2,2,"4_2","87_4_2","4_2_2","4,2",5.4
"235",87,"june",4,72,3,4,2014-06-30,2014-06-16,14,"1","053165","053165",2014,"C12",2,2,"4_2","87_4_4","4_4_2","4,4",5.295
"236",87,"august",7,94,4,4,2015-08-19,2015-08-21,-2,"1","053165","053165",2015,"C12",2,1,"4_1","87_4_7","4_7_1","4,7",6.064
"237",87,"august",9,100,5,4,2016-08-22,2016-08-21,1,"1","053165","053165",2016,"C12",2,1,"4_1","87_4_9","4_9_1","4,9",6.471
"238",88,"june",4,107,3,16,2014-07-02,2014-06-16,16,"1","053166","053166",2014,"C26",4,2,"16_2","88_16_4","16_4_2","16,4",NA
"239",89,"june",2,57,2,15,2013-06-21,2013-06-16,5,"1","053167","053167",2013,"C25",2,2,"15_2","89_15_2","15_2_2","15,2",5.66
"240",89,"june",2,57,2,15,2013-06-27,2013-06-16,11,"2","053167","053167",2013,"C25",2,2,"15_2","89_15_2","15_2_2","15,2",5.66
"241",89,"june",4,81,3,15,2014-06-30,2014-06-16,14,"1","053167","053167",2014,"C25",2,2,"15_2","89_15_4","15_4_2","15,4",5.6325
"242",90,"june",4,64,3,13,2014-07-01,2014-06-16,15,"1","053168","053168",2014,"C23",4,2,"13_2","90_13_4","13_4_2","13,4",4.445
"243",91,"june",4,93,3,16,2014-07-02,2014-06-16,16,"1","053169","053169",2014,"C26",4,2,"16_2","91_16_4","16_4_2","16,4",NA
"244",91,"june",6,100,4,16,2015-06-10,2015-06-16,-6,"1","053169","053169",2015,"C26",4,2,"16_2","91_16_6","16_6_2","16,6",NA
"245",91,"august",7,108,4,16,2015-08-19,2015-08-21,-2,"1","053169","053169",2015,"C26",4,1,"16_1","91_16_7","16_7_1","16,7",5.5775
"246",91,"august",7,110,4,16,2015-08-27,2015-08-21,6,"2","053169","053169",2015,"C26",4,1,"16_1","91_16_7","16_7_1","16,7",5.5775
"247",91,"june",8,114,5,16,2016-06-22,2016-06-16,6,"1","053169","053169",2016,"C26",4,2,"16_2","91_16_8","16_8_2","16,8",3.42
"248",92,"june",4,105,3,4,2014-06-30,2014-06-16,14,"1","053171","053171",2014,"C12",4,2,"4_2","92_4_4","4_4_2","4,4",5.295
"249",92,"august",7,115,4,4,2015-08-19,2015-08-21,-2,"1","053171","053171",2015,"C12",4,1,"4_1","92_4_7","4_7_1","4,7",6.064
"250",93,"june",4,92,3,12,2014-07-01,2014-06-16,15,"1","053173","053173",2014,"C22",4,2,"12_2","93_12_4","12_4_2","12,4",4.495
"251",93,"august",5,99,3,12,2014-08-21,2014-08-21,0,"1","053173","053173",2014,"C22",4,1,"12_1","93_12_5","12_5_1","12,5",NA
"252",94,"june",4,107,3,16,2014-07-02,2014-06-16,16,"1","053174","053174",2014,"C26",4,2,"16_2","94_16_4","16_4_2","16,4",NA
"253",95,"june",4,95,3,10,2014-07-01,2014-06-16,15,"1","053175","053175",2014,"C20",4,2,"10_2","95_10_4","10_4_2","10,4",NA
"254",96,"june",4,69,3,17,2014-07-02,2014-06-16,16,"1","053176","053176",2014,"C27",4,2,"17_2","96_17_4","17_4_2","17,4",NA
"255",96,"august",5,73,3,17,2014-08-21,2014-08-21,0,"1","053176","053176",2014,"C27",4,1,"17_1","96_17_5","17_5_1","17,5",NA
"256",96,"june",6,76,4,17,2015-06-12,2015-06-16,-4,"1","053176","053176",2015,"C27",4,2,"17_2","96_17_6","17_6_2","17,6",NA
"257",97,"june",4,113,3,11,2014-07-01,2014-06-16,15,"1","053178","053178",2014,"C21",4,2,"11_2","97_11_4","11_4_2","11,4",3.945
"258",97,"august",7,117,4,11,2015-08-26,2015-08-21,5,"1","053178","053178",2015,"C21",4,1,"11_1","97_11_7","11_7_1","11,7",4.93
"259",98,"june",4,120,3,20,2014-06-30,2014-06-16,14,"1","053179","053179",2014,"C7",4,2,"20_2","98_20_4","20_4_2","20,4",NA
"260",98,"august",7,122,4,20,2015-08-19,2015-08-21,-2,"1","053179","053179",2015,"C7",4,1,"20_1","98_20_7","20_7_1","20,7",5.37275
"261",98,"august",7,125,4,20,2015-08-26,2015-08-21,5,"2","053179","053179",2015,"C7",4,1,"20_1","98_20_7","20_7_1","20,7",5.37275
"262",98,"june",8,126,5,20,2016-06-07,2016-06-16,-9,"1","053179","053179",2016,"C7",4,2,"20_2","98_20_8","20_8_2","20,8",3.9975
"263",98,"august",9,131,5,20,2016-08-17,2016-08-21,-4,"1","053179","053179",2016,"C7",4,1,"20_1","98_20_9","20_9_1","20,9",NA
"264",98,"august",9,133,5,20,2016-08-24,2016-08-21,3,"2","053179","053179",2016,"C7",4,1,"20_1","98_20_9","20_9_1","20,9",NA
"265",99,"june",4,120,3,13,2014-07-01,2014-06-16,15,"1","053180","053180",2014,"C23",4,2,"13_2","99_13_4","13_4_2","13,4",4.445
"266",100,"june",4,91,3,10,2014-07-01,2014-06-16,15,"1","053181","053181",2014,"C20",4,2,"10_2","100_10_4","10_4_2","10,4",NA
"267",101,"june",4,120,3,4,2014-06-30,2014-06-16,14,"1","053186","053186",2014,"C12",4,2,"4_2","101_4_4","4_4_2","4,4",5.295
"268",102,"june",4,116,3,2,2014-06-30,2014-06-16,14,"1","053188","053188",2014,"C10",4,2,"2_2","102_2_4","2_4_2","2,4",4.6475
"269",102,"august",7,117,4,2,2015-08-18,2015-08-21,-3,"1","053188","053188",2015,"C10",4,1,"2_1","102_2_7","2_7_1","2,7",5.115
"270",102,"august",7,118,4,2,2015-08-25,2015-08-21,4,"2","053188","053188",2015,"C10",4,1,"2_1","102_2_7","2_7_1","2,7",5.115
"271",102,"august",9,120,5,2,2016-08-22,2016-08-21,1,"1","053188","053188",2016,"C10",4,1,"2_1","102_2_9","2_9_1","2,9",5.501
"272",103,"june",4,84,3,9,2014-06-29,2014-06-16,13,"1","053303","053303",2014,"C2",4,2,"9_2","103_9_4","9_4_2","9,4",NA
"273",103,"august",5,87,3,9,2014-08-18,2014-08-21,-3,"1","053303","053303",2014,"C2",4,1,"9_1","103_9_5","9_5_1","9,5",NA
"274",103,"june",6,90,4,9,2015-06-09,2015-06-16,-7,"1","053303","053303",2015,"C2",4,2,"9_2","103_9_6","9_6_2","9,6",4.8825
"275",103,"june",6,91,4,9,2015-06-22,2015-06-16,6,"2","053303","053303",2015,"C2",4,2,"9_2","103_9_6","9_6_2","9,6",4.8825
"276",103,"august",7,96,4,9,2015-08-18,2015-08-21,-3,"1","053303","053303",2015,"C2",4,1,"9_1","103_9_7","9_7_1","9,7",5.14
"277",103,"august",7,97,4,9,2015-08-25,2015-08-21,4,"2","053303","053303",2015,"C2",4,1,"9_1","103_9_7","9_7_1","9,7",5.14
"278",103,"june",8,106,5,9,2016-06-21,2016-06-16,5,"1","053303","053303",2016,"C2",4,2,"9_2","103_9_8","9_8_2","9,8",4.2075
"279",104,"august",11,138,6,3,2017-08-15,2017-08-21,-6,"1","053308","053308",2017,"C11",4,1,"3_1","104_3_11","3_11_1","3,11",6.97975
"280",104,"june",4,114,3,3,2014-06-29,2014-06-16,13,"1","053308","053308",2014,"C11",4,2,"3_2","104_3_4","3_4_2","3,4",3.865
"281",104,"june",6,114,4,3,2015-06-09,2015-06-16,-7,"1","053308","053308",2015,"C11",4,2,"3_2","104_3_6","3_6_2","3,6",4.024
"282",104,"august",9,125,5,3,2016-08-16,2016-08-21,-5,"1","053308","053308",2016,"C11",4,1,"3_1","104_3_9","3_9_1","3,9",7.4055
"283",105,"june",4,68,3,3,2014-06-29,2014-06-16,13,"1","053310","053310",2014,"C11",4,2,"3_2","105_3_4","3_4_2","3,4",3.865
"284",105,"august",7,93,4,3,2015-08-18,2015-08-21,-3,"1","053310","053310",2015,"C11",4,1,"3_1","105_3_7","3_7_1","3,7",NA
"285",105,"august",9,113,5,3,2016-08-22,2016-08-21,1,"1","053310","053310",2016,"C11",4,1,"3_1","105_3_9","3_9_1","3,9",7.4055
"286",106,"june",6,72,4,18,2015-06-09,2015-06-16,-7,"1","053337","053337",2015,"C5",6,2,"18_2","106_18_6","18_6_2","18,6",4.623
"287",107,"june",2,57,2,7,2013-07-06,2013-06-16,20,"1","053338","053338",2013,"C18",2,2,"7_2","107_7_2","7_2_2","7,2",NA
"288",107,"june",4,74,3,7,2014-06-14,2014-06-16,-2,"1","053338","053338",2014,"C18",2,2,"7_2","107_7_4","7_4_2","7,4",4.595
"289",107,"august",7,91,4,7,2015-08-27,2015-08-21,6,"1","053338","053338",2015,"C18",2,1,"7_1","107_7_7","7_7_1","7,7",5.86
"290",108,"august",1,66,1,16,2012-08-26,2012-08-21,5,"1","053339","053339",2012,"C26",1,1,"16_1","108_16_1","16_1_1","16,1",NA
"291",108,"june",4,80,3,16,2014-06-15,2014-06-16,-1,"1","053339","053339",2014,"C26",1,2,"16_2","108_16_4","16_4_2","16,4",NA
"292",108,"august",5,88,3,16,2014-08-23,2014-08-21,2,"1","053339","053339",2014,"C26",1,1,"16_1","108_16_5","16_5_1","16,5",NA
"293",108,"june",8,128,5,16,2016-06-07,2016-06-16,-9,"1","053339","053339",2016,"C26",1,2,"16_2","108_16_8","16_8_2","16,8",3.42
"294",108,"august",9,142,5,16,2016-08-24,2016-08-21,3,"1","053339","053339",2016,"C26",1,1,"16_1","108_16_9","16_9_1","16,9",7.23
"295",109,"june",4,165,3,16,2014-06-15,2014-06-16,-1,"1","053340","053340",2014,"C26",4,2,"16_2","109_16_4","16_4_2","16,4",NA
"296",110,"june",8,96,5,15,2016-06-08,2016-06-16,-8,"1","053343","053343",2016,"C25",8,2,"15_2","110_15_8","15_8_2","15,8",5.345
"297",110,"august",9,100,5,15,2016-08-17,2016-08-21,-4,"1","053343","053343",2016,"C25",8,1,"15_1","110_15_9","15_9_1","15,9",6.495
"298",111,"august",11,105,6,15,2017-08-16,2017-08-21,-5,"1","053344","053344",2017,"C25",4,1,"15_1","111_15_11","15_11_1","15,11",6.62
"299",111,"august",11,107,6,15,2017-08-23,2017-08-21,2,"2","053344","053344",2017,"C25",4,1,"15_1","111_15_11","15_11_1","15,11",6.62
"300",111,"june",4,97,3,15,2014-06-12,2014-06-16,-4,"1","053344","053344",2014,"C25",4,2,"15_2","111_15_4","15_4_2","15,4",5.6325
"301",112,"june",4,105,3,10,2014-06-14,2014-06-16,-2,"1","053345","053345",2014,"C20",4,2,"10_2","112_10_4","10_4_2","10,4",NA
"302",113,"june",4,119,3,18,2014-06-11,2014-06-16,-5,"1","053346","053346",2014,"C5",4,2,"18_2","113_18_4","18_4_2","18,4",4.7275
"303",114,"june",2,48,2,18,2013-06-28,2013-06-16,12,"1","053347","053347",2013,"C5",2,2,"18_2","114_18_2","18_2_2","18,2",2.325
"304",114,"june",4,64,3,18,2014-06-11,2014-06-16,-5,"1","053347","053347",2014,"C5",2,2,"18_2","114_18_4","18_4_2","18,4",4.7275
"305",114,"august",5,75,3,18,2014-08-18,2014-08-21,-3,"1","053347","053347",2014,"C5",2,1,"18_1","114_18_5","18_5_1","18,5",NA
"306",114,"june",6,85,4,18,2015-06-09,2015-06-16,-7,"1","053347","053347",2015,"C5",2,2,"18_2","114_18_6","18_6_2","18,6",4.623
"307",114,"august",7,99,4,18,2015-08-18,2015-08-21,-3,"1","053347","053347",2015,"C5",2,1,"18_1","114_18_7","18_7_1","18,7",5.71
"308",114,"august",7,100,4,18,2015-08-25,2015-08-21,4,"2","053347","053347",2015,"C5",2,1,"18_1","114_18_7","18_7_1","18,7",5.71
"309",114,"june",8,104,5,18,2016-06-06,2016-06-16,-10,"1","053347","053347",2016,"C5",2,2,"18_2","114_18_8","18_8_2","18,8",4.05
"310",114,"june",8,107,5,18,2016-06-22,2016-06-16,6,"2","053347","053347",2016,"C5",2,2,"18_2","114_18_8","18_8_2","18,8",4.05
"311",114,"august",9,111,5,18,2016-08-16,2016-08-21,-5,"1","053347","053347",2016,"C5",2,1,"18_1","114_18_9","18_9_1","18,9",6.6975
"312",115,"june",4,146,3,16,2014-06-15,2014-06-16,-1,"1","053348","053348",2014,"C26",4,2,"16_2","115_16_4","16_4_2","16,4",NA
"313",115,"august",5,145,3,16,2014-08-23,2014-08-21,2,"1","053348","053348",2014,"C26",4,1,"16_1","115_16_5","16_5_1","16,5",NA
"314",116,"june",4,112,3,7,2014-06-14,2014-06-16,-2,"1","053350","053350",2014,"C18",4,2,"7_2","116_7_4","7_4_2","7,4",4.595
"315",116,"august",5,121,3,7,2014-08-20,2014-08-21,-1,"1","053350","053350",2014,"C18",4,1,"7_1","116_7_5","7_5_1","7,5",6.9275
"316",117,"june",4,135,3,6,2014-06-14,2014-06-16,-2,"1","053351","053351",2014,"C17b",4,2,"6_2","117_6_4","6_4_2","6,4",2.73
"317",118,"june",4,120,3,15,2014-06-12,2014-06-16,-4,"1","053352","053352",2014,"C25",4,2,"15_2","118_15_4","15_4_2","15,4",5.6325
"318",118,"june",6,119,4,15,2015-06-10,2015-06-16,-6,"1","053352","053352",2015,"C25",4,2,"15_2","118_15_6","15_6_2","15,6",5.6805
"319",118,"august",7,120,4,15,2015-08-19,2015-08-21,-2,"1","053352","053352",2015,"C25",4,1,"15_1","118_15_7","15_7_1","15,7",6.17
"320",119,"june",4,94,3,7,2014-06-14,2014-06-16,-2,"1","053353","053353",2014,"C18",4,2,"7_2","119_7_4","7_4_2","7,4",4.595
"321",120,"august",1,55,1,13,2012-08-26,2012-08-21,5,"1","053354","053354",2012,"C23",1,1,"13_1","120_13_1","13_1_1","13,1",NA
"322",120,"june",2,62,2,13,2013-06-23,2013-06-16,7,"1","053354","053354",2013,"C23",1,2,"13_2","120_13_2","13_2_2","13,2",4.595
"323",120,"june",2,63,2,13,2013-07-05,2013-06-16,19,"2","053354","053354",2013,"C23",1,2,"13_2","120_13_2","13_2_2","13,2",4.595
"324",120,"august",3,68,2,13,2013-08-20,2013-08-21,-1,"1","053354","053354",2013,"C23",1,1,"13_1","120_13_3","13_3_1","13,3",5.81
"325",120,"june",4,70,3,13,2014-06-13,2014-06-16,-3,"1","053354","053354",2014,"C23",1,2,"13_2","120_13_4","13_4_2","13,4",4.445
"326",120,"august",5,75,3,13,2014-08-21,2014-08-21,0,"1","053354","053354",2014,"C23",1,1,"13_1","120_13_5","13_5_1","13,5",NA
"327",120,"june",6,78,4,13,2015-06-12,2015-06-16,-4,"1","053354","053354",2015,"C23",1,2,"13_2","120_13_6","13_6_2","13,6",4.1545
"328",120,"june",8,97,5,13,2016-06-08,2016-06-16,-8,"1","053354","053354",2016,"C23",1,2,"13_2","120_13_8","13_8_2","13,8",4.1
"329",121,"august",3,58,2,4,2013-08-14,2013-08-21,-7,"1","053355","053355",2013,"C12",3,1,"4_1","121_4_3","4_3_1","4,3",6.47
"330",121,"june",4,68,3,4,2014-06-12,2014-06-16,-4,"1","053355","053355",2014,"C12",3,2,"4_2","121_4_4","4_4_2","4,4",5.295
"331",121,"august",5,75,3,4,2014-08-19,2014-08-21,-2,"1","053355","053355",2014,"C12",3,1,"4_1","121_4_5","4_5_1","4,5",6.573
"332",121,"june",6,92,4,4,2015-06-10,2015-06-16,-6,"1","053355","053355",2015,"C12",3,2,"4_2","121_4_6","4_6_2","4,6",5.45
"333",121,"june",6,89,4,4,2015-06-10,2015-06-16,-6,"2","053355","053355",2015,"C12",3,2,"4_2","121_4_6","4_6_2","4,6",5.45
"334",121,"august",7,100,4,4,2015-08-19,2015-08-21,-2,"1","053355","053355",2015,"C12",3,1,"4_1","121_4_7","4_7_1","4,7",6.064
"335",121,"june",8,105,5,4,2016-06-07,2016-06-16,-9,"1","053355","053355",2016,"C12",3,2,"4_2","121_4_8","4_8_2","4,8",5.037
"336",122,"june",4,109,3,16,2014-06-15,2014-06-16,-1,"1","053356","053356",2014,"C26",4,2,"16_2","122_16_4","16_4_2","16,4",NA
"337",122,"august",9,123,5,16,2016-08-24,2016-08-21,3,"1","053356","053356",2016,"C26",4,1,"16_1","122_16_9","16_9_1","16,9",7.23
"338",123,"june",4,71,3,15,2014-06-12,2014-06-16,-4,"1","053359","053359",2014,"C25",4,2,"15_2","123_15_4","15_4_2","15,4",5.6325
"339",123,"june",6,85,4,15,2015-06-10,2015-06-16,-6,"1","053359","053359",2015,"C25",4,2,"15_2","123_15_6","15_6_2","15,6",5.6805
"340",123,"august",7,90,4,15,2015-08-19,2015-08-21,-2,"1","053359","053359",2015,"C25",4,1,"15_1","123_15_7","15_7_1","15,7",6.17
"341",123,"august",9,98,5,15,2016-08-17,2016-08-21,-4,"1","053359","053359",2016,"C25",4,1,"15_1","123_15_9","15_9_1","15,9",6.495
"342",124,"june",4,93,3,10,2014-06-14,2014-06-16,-2,"1","053360","053360",2014,"C20",4,2,"10_2","124_10_4","10_4_2","10,4",NA
"343",125,"june",4,105,3,15,2014-06-12,2014-06-16,-4,"1","053361","053361",2014,"C25",4,2,"15_2","125_15_4","15_4_2","15,4",5.6325
"344",125,"august",7,111,4,15,2015-08-19,2015-08-21,-2,"1","053361","053361",2015,"C25",4,1,"15_1","125_15_7","15_7_1","15,7",6.17
"345",125,"june",8,112,5,15,2016-06-08,2016-06-16,-8,"1","053361","053361",2016,"C25",4,2,"15_2","125_15_8","15_8_2","15,8",5.345
"346",125,"june",8,112,5,15,2016-06-21,2016-06-16,5,"2","053361","053361",2016,"C25",4,2,"15_2","125_15_8","15_8_2","15,8",5.345
"347",126,"june",4,65,3,14,2014-06-13,2014-06-16,-3,"1","053362","053362",2014,"C24",4,2,"14_2","126_14_4","14_4_2","14,4",6.37
"348",126,"june",6,75,4,14,2015-06-12,2015-06-16,-4,"1","053362","053362",2015,"C24",4,2,"14_2","126_14_6","14_6_2","14,6",6.37
"349",126,"august",7,76,4,14,2015-08-21,2015-08-21,0,"1","053362","053362",2015,"C24",4,1,"14_1","126_14_7","14_7_1","14,7",6.88
"350",127,"june",4,126,3,17,2014-06-15,2014-06-16,-1,"1","053363","053363",2014,"C27",4,2,"17_2","127_17_4","17_4_2","17,4",NA
"351",128,"june",4,94,3,14,2014-06-13,2014-06-16,-3,"1","053364","053364",2014,"C24",4,2,"14_2","128_14_4","14_4_2","14,4",6.37
"352",129,"june",4,139,3,16,2014-06-15,2014-06-16,-1,"1","053365","053365",2014,"C26",4,2,"16_2","129_16_4","16_4_2","16,4",NA
"353",129,"august",5,140,3,16,2014-08-23,2014-08-21,2,"1","053365","053365",2014,"C26",4,1,"16_1","129_16_5","16_5_1","16,5",NA
"354",129,"june",8,146,5,16,2016-06-22,2016-06-16,6,"1","053365","053365",2016,"C26",4,2,"16_2","129_16_8","16_8_2","16,8",3.42
"355",130,"june",12,154,7,10,2018-06-07,2018-06-16,-9,"1","053366","053366",2018,"C20",4,2,"10_2","130_10_12","10_12_2","10,12",4.805
